Key,Value
144734731,립세스터
145783330,윅하우스 묘지
146832835,롱테일
147881418,모레히온의 집
148930016,개하트 과수원
149978637,롱데일
151028121,캐롤린 교단
152076705,디스푸친사 수도원
153125330,람모어
154173923,여왕의 오우거 주점
155222502,빅타라 교단
156271096,코퍼햄 코트
157320556,킹포드 농가
158369138,반패스
159417716,버킹필드 묘지
160466303,호크필드 저택
161514922,올드 그윈오사의 농장
162563510,반레치
163612114,욤스미스 농가
164660702,마라의 내면의 예언자
165710160,롱햄
166758756,아이릭의 제단
167807340,킹스미스 과수원
168855976,쥐와 전갈 여인숙
169904572,마라의 축복받은 나무
170954054,마라의 두려운 우상
172002632,올드 캐롤올다의 오두막
173051258,올드 라이세인의 농장
174099839,브로드게이트
175148461,은빛 노움 여관
176197041,화이트워스
177246504,황금 투구 주점
178295098,두꺼비와 사향쥐 선술집
179343754,우드포드의 집
180392333,애싱 홀
181440919,깃털과 던전 호스텔
182490376,펜카트
183538957,입스월드
184587543,돼지와 저그 로지
185636133,입싱
186684717,호크하우스 농장
187733295,여우와 거인 펍
188781913,레이마켓
189830491,왕의 근위대 여관
190879078,턴브리지
191928562,나이츠빌 히스
192977155,현자 기념비
194025746,킹턴 그레인지
195074380,구 엘리진의 거처
196122967,그롬로스 에어리
197171552,로디스테어 성채
198221021,진홍빛 새 펍
199269607,홀헤드
200318222,롱포트
201366803,버킹하우스 황궁
202415434,제프레의 성소
203464876,하스윙 농장
204513481,여우와 노움 여관
205562060,호크포드 묘지
206610652,위킹 그레인지
207659256,구 호크필드 거처
208707840,개링 지하 묘지
209756431,이스트헤드
210805029,하스슬리 공동묘지
211853610,욤스턴 저택
212903055,고스크로프트
213951633,구 이시리아의 농장
215000248,마스터하트 공동묘지
216048839,마라의 두려움에 찬 영혼
217098375,무어하우스 황궁
218146972,하스포드 홀
219195601,갈로레이
220244197,킹잉 과수원
221292780,마스터하트 요새
222341380,그린윙 농가
223390821,살쾡이와 던전 로지
224439400,하스슬리 묘지
225488021,뉴워스
226536599,흰 개 펍
227585193,그레이레이
228633796,버킹잉 농가
229682391,그레이샤이어
230730985,버킹하트 농장
231780420,버그카트 히스
232828998,그림모스
233877578,애시스미스 과수원
234926179,그롤러커
235974758,박쥐와 전갈 호스텔
237023362,박쥐와 호저 로지
238071993,그위노나 소집단
239120597,다기록 거미줄
240170119,개슬리 코트
241218698,디바드 기념비
242267288,두더지와 마멋 호스텔
243315894,개크로프트 묘지
244365360,구 리시리아의 거처
245413944,캐스게이트
246462525,마스터윙 농장
247511103,와턴
248559719,워버리
249608297,이스트턴
250656890,황금 오소리 펍
251706379,애싱 농가
252754972,갈로트리
253803564,버킹윙 묘지
254852154,마라의 노래하는 유물
255900744,두더지와 고슴도치 펍
256949323,악당과 사냥꾼 로지
257997901,크롬테일
259046512,구 코퍼슬리 오두막
260095119,폰트타워
261144543,마스터포드 공동묘지
262193136,우드턴 홀
263241753,욤햄 농가
264290371,노스무어
265338954,옥스데일 데리
266387542,검은 새끼 사슴 펍
267436123,마라의 온화한 선지자
268485622,구 그리닝 오두막
269534202,크롬레이
270582790,크로스웨이
271631368,스트레너 헤이븐
272679964,마스터하우스 황궁
273728544,그위나라 결사
274777124,마라의 축복받은 환생
275825721,코퍼슬리 저택
276874321,디어크로프트 민스터
277922916,그림트라이
278972388,반디의 성소
280021006,모로물론 홀
281069604,구 마스터스턴 거처
282118183,올드웨이
283166761,구 크리스톨다의 농장
284215361,구 윅햄 오두막의 폐허
285264802,워레이
286313399,하스슬리 저택의 폐허
287361978,웨스트워스
288410575,킹턴 지하 묘지
289459164,무어필드 공동묘지
290507746,마라의 영원한 환생
291556324,윅턴 황궁
292604904,웨스트레이
293653492,마라의 축복받은 빛
294702074,우드크로프트 무덤
295750666,구 에벨로나의 거처
296799257,버킹턴 저택
297848743,올딩게이트
298897331,욤크로프트 성
299945913,디스페비툴라 민스터
300994491,페라스티르의 탑
302043098,윅슬리 농가
303091721,코퍼크로프트 요새
304141177,마라의 눈물 흘리는 선지자
305189780,우드턴 공동묘지
306238366,데모기더 수도원
307286953,구 리솔다의 농장
308335544,마스터크로프트 공동묘지
309384135,코퍼슬리 저택
310432731,우드햄 무덤
311481318,마라의 침묵하는 신탁
312530773,윅슬리 그레인지
313579356,아크브리지 숲
314627953,무어포드 농가
315676558,모르기나 숭배
316725145,아크베스
317773752,코퍼슬리 농가
318822343,윅슬리 과수원
319870929,애싱 황궁의 폐허
320919511,구 바빈의 오두막
321968978,욤하우스 농가
323017605,차렌위치
324066231,하스햄 코트
325114813,홀체스터
326164303,마라의 침묵하는 일출
327212890,두더지와 새 호스텔
328261492,워체스터
329310095,개스미스 저택
330358682,마라의 영원한 제단
331407285,호크하우스 무덤
332456740,행운의 고양이 펍
333505348,윅윙 홀
334553928,브로드타워
335602530,진홍빛 오소리 펍
336651114,위킹 과수원의 폐허
337699692,롱모어
338748274,쥐와 고양이 로지
339796852,붉은 노움 호스텔
340845450,커크타워
341894032,미드포트
342942619,무어크로프트 요새
343992106,마스터슬리 요새
345040691,구 애시스미스 오두막
346089303,디스포스 민스터
347137910,구 벨라다우사의 오두막
348186490,드워프와 성 여관
349235956,살쾡이와 성 호스텔
350284550,마스터스턴의 집
351333149,개포드 홀
352381753,모르기나 마녀회
353430332,올딩몬트
354478934,하스슬리 농장
355527513,반네인 결사
356576115,마라의 내부 제단
357625573,개스턴 탑의 폐허
358674164,크로스모스
359722748,사나운 전갈 로지
360771346,코퍼햄 지하 묘지
361819945,크로스우드
362868525,버그모스
363917141,버그성
364965721,윅필드 지하 묘지
366015174,마라의 침묵하는 유물
367063767,그림데일
368112363,차렌카트
369160997,깃털과 오우거 로지
370209577,사자와 진 호스텔
371258167,엘리졸다 집회
372307636,욤필드 농장
373356235,하스슬리 저택
374404814,배엘웰
375453417,킹하우스 그레인지
376502015,립게이트
377550594,두더지와 구덩이 여관
378599177,붉은 해골 펍
379647781,날아다니는 악당 로지
380697240,무어햄 홀
381745889,깃털과 고양이 선술집
382794477,이스팅
383843060,그린윙 코트
384891638,마라의 온화한 선지자
385941117,구 벨라도리아의 거처 폐허
386989732,마라의 내부 환생
388038322,윅스미스 과수원
389086917,폰트웨이
390135504,우드슬리 그레인지
391184082,더러운 악당 여관
392232700,블라도마우스의 돌무지
393282175,구 엘라라의 농장
394330756,애시스턴 묘지
395379336,하스슬리 저택
396427932,갈로버리
397477467,구 마스터크로프트 거처
145840,녹슨 고슴도치 여관
1194422,코퍼햄 농가
2243003,코퍼링 과수원
3293566,코퍼슬리 황궁
4342144,머마켓
5390731,그린스미스 저택
6440282,하스윙의 요새
7488874,아크빌
8538426,죽은 진 펍
9587006,버킹하우스 저택
10635589,애시슬리 성
11684169,개윙 농장
12732749,입스타워
13781339,구 욤햄 거처
14832862,무어슬리 황궁
15881480,흰 사냥꾼 호스텔
16931046,업테일 엔드
17979624,애시스턴 저택
19029173,개윙 저택
20077758,코퍼스턴 묘지
21126345,욤슬리 농가
22174943,커크우드 들판
23224481,레이웰
24273066,하스윙 농장
25321659,무어햄 묘지
26371197,흰 염소 로지
27419776,디어턴 들판
28468355,구 윅슬리 오두막
29516944,구 호킹 오두막
30565525,디벨라의 온화한 유물
31614104,구 그위노사의 오두막
32662687,조드의 성소
33711270,버킹하우스 농가
34760803,킹햄 묘지
35809394,차렌체스터
36857986,홀데일
37906578,뉴레이
38956133,크롬포드
40004726,올드 바노리아 농장
41053304,고스베일
42102844,코퍼하트 농장
43151425,디벨라의 내실 우상
44200008,그레이크로프트
45248586,애싱 코트
46297169,킹스미스 묘지
47345748,마스터하트 저택
48394341,블랙햄
49443871,코퍼턴 농장
50493453,마스터슬리 탑
51542045,롱호프 정원
52591627,우드스턴 농장
53641177,가어하트의 지하 묘지
54689763,벨라디나 숭배
55738344,입스워스
56786925,호크하트 매장지
57835503,툰윅
58884086,올드 이시리아의 오두막 유적
59932669,조드 신전
60982207,옥슬레크
62030797,올드 크리스티나 농장
63080365,디벨라의 신성한 우상
64128971,호크슬리 농원
65178520,불운한 그리핀 술집
66227106,깃털과 개 여관
67275685,킹포드 농장
68325269,가어윙 농장
69374825,윅턴 코트
70423410,호크스미스 오두막
71472005,호크스턴 저택
72520590,튜닝
73571137,올드 크리스토나 농장
74620716,아크호프 대성당
75669308,업타워
76717889,나는 늑대 산장
77767427,모리불론의 지하 묘지
78816047,코퍼슬리 지하 묘지
79865618,버킹슬리 저택
80915155,업워크 공유지
81963733,행운의 요정 술집
83012312,아크브루
84060894,디어몬트
85110472,욤스미스의 지하 묘지
86159051,라엔의 성물함
87207637,두더지와 검 여관
88256225,우드턴 탑
89305787,뉴포드 숲
90355341,더러운 던전 호스텔
91403922,애시햄 과수원
92452510,디벨라의 노래하는 신탁
93502081,녹슨 새끼 사슴 산장
94551664,코퍼포드 묘지
95600254,우즈슬리 농장
96649796,갈롤리
97698400,크리스토나 마녀회
98746985,모리르도스
99795567,킹하트 오두막
100845096,은빛 고슴도치 술집
101893696,디벨라의 두려운 제단
102942284,윅크로프트 궁전 유적
103991826,트리설라스
105040406,크롬모스
106088989,올드 킹잉 오두막 유적
107138592,크롬베일
108188128,디벨라의 영원한 승천
109236715,뉴베리
110285299,무어턴 농원
111333883,목마른 오소리 호스텔
112382476,올드 에블리리아의 판잣집
113432014,야만적인 머그 산장
114480592,올드 모르고리아 농장
115529207,입스햄
116578766,가어슬리 농장
117627347,녹슨 진 여관
118676892,디벨라의 영원한 제단
119725471,메네비아
120774054,코퍼슬리 농장
121822636,코퍼슬리 홀
122871232,킹윙 근위대
123919811,버킹포드 농장
124969355,롱베리 골짜기
126017943,요밍 저택
127066521,롱포드
128116109,호크스턴 무덤
129165655,고스헤드
130214234,두더지와 해골 여관
131262818,디벨라의 부드러운 일출
132311403,디벨라의 성스러운 징조
133360947,올드 크리스틴 농장
134409529,반우드
135458128,가어링 묘지
136506712,배일브루
137556264,올드 모르가비스의 거처
138604845,캐스게이트 코트
139653430,우드하우스 저택
140702024,악마의 투구 술집
141750602,하얀 검 호스텔
142800129,올드 바노리아의 거처 유적
143848730,올드 엘리지비라 농장
144897317,킹포드 코트
145945898,그린햄 농장
146994484,그린스미스 농장
148044021,악당과 드래곤 여관
149092602,워샤이어
150141184,애시윙 지하 묘지
151189786,무어하우스 궁전
152239327,배일브론
153288913,애시포드 묘지
154337505,코퍼윙 농장
155386085,올드 에블로나 농장
156435627,립브론 공유지
157484219,에펜 신전
158532815,윅턴 저택
159582373,살쾡이와 드래곤 여관
160630961,그린슬리 농장
161679540,그린크로프트 저택
162729092,윅윙 농원
163777697,알드트리
164826278,탬게이트 엔드
165875809,버킹턴 무덤
166924403,반샤이어
167972989,허스햄 농장
169022534,코퍼필드 저택
170072113,스톡포드 엔드
171120697,호트리
172169279,워베리 공유지
173217857,디벨라의 눈물 흘리는 구원자
174266438,허스하트 무덤
175315019,립체스터 바위
176363605,윅윙 과수원
177412192,올드 윅턴 오두막
178462721,올드 허스포드 거처
179511307,애시햄 저택
180559895,디벨라의 신성한 나무
181608481,윅슬리 농장
182658019,춤추는 노움 술집
183706597,차렌포트
184755180,은빛 고슴도치 여관
185803759,그린필드 저택
186852346,알딩베리
187900925,쥐와 야만인 여관
188949509,윌더데일
189999079,코퍼링 홀
191047666,애시필드 저택
192096249,애시윙 농장
193145802,무어스미스 농장
194194387,올드 무어스턴 오두막
195242982,두그로드 신전
196292506,웨스트캐슬
197341089,야만적인 수사슴 호스텔
198389667,춤추는 악동 여관
199438250,올드 윅턴 판잣집
200486849,이스트햄 언덕
201535428,체스터브론 황야
202585017,세카드레드
203633596,윅턴 묘지
204683105,두니낙 발굴지
205731682,타마릴린 마녀회
206780263,엘리조나 공동체
207828842,라이산더의 무덤
208877459,화이트타워 정원
